ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
8611.0,8454.6,8611.6,8423.6,322.25,1.77,1092570.82,-0.84,21.0,0.68
8764.5,8662.3,8778.5,8641.2,353.54,1.78,1092570.82,-0.84,21.0,0.68
8767.0,8787.9,8812.0,8692.9,273.57,0.03,1092570.82,-0.84,21.0,0.68
8811.6,8812.6,8877.9,8734.6,322.35,0.51,1092570.82,-0.84,21.0,0.68
8786.8,8785.7,8834.7,8672.8,272.4,-0.28,1092570.82,-0.84,21.0,0.68
8740.3,8736.3,8848.8,8663.2,310.22,-0.53,1092570.82,-0.84,21.0,0.68
8761.1,8765.5,8889.6,8741.0,315.89,0.24,1092570.82,-0.84,21.0,0.68
8766.9,8782.0,9105.8,8730.6,533.69,0.07,1092570.82,-0.84,21.0,0.68
9090.6,8930.3,9101.3,8913.6,476.0,3.69,1092570.82,-0.84,21.0,0.68
9142.7,9156.1,9217.3,9120.1,362.9,0.57,1092570.82,-0.84,21.0,0.68
8988.3,9099.5,9122.2,8961.6,376.24,-1.69,1092570.82,-0.84,21.0,0.68
8962.8,9018.4,9062.0,8898.6,253.94,-0.28,1092570.82,-0.84,21.0,0.68
8978.8,9064.9,9071.2,8782.8,385.79,0.18,1092570.82,-0.84,21.0,0.68
9051.1,8995.3,9074.5,8904.7,395.75,0.81,1092570.82,-0.84,21.0,0.68
9021.0,9006.1,9138.9,8966.5,182.19,-0.33,1092570.82,-0.84,21.0,0.68
8992.0,8969.3,8992.0,8840.4,216.83,-0.32,1092570.82,-0.84,21.0,0.68
8927.1,9017.2,9046.0,8880.2,186.65,-0.72,1092570.82,-0.84,21.0,0.68
8789.8,8862.5,8890.8,8781.7,209.36,-1.54,1092570.82,-0.84,21.0,0.68
8808.3,8843.2,8906.5,8751.5,235.0,0.21,1092570.82,-0.84,21.0,0.68
8870.2,8874.4,8960.7,8856.1,223.84,0.7,1092570.82,-0.84,21.0,0.68
8723.1,8825.5,8827.9,8698.3,318.4,-1.66,1092570.82,-0.84,21.0,0.68
8602.3,8624.6,8677.2,8531.8,325.37,-1.38,1078823.38,-1.05,20.0,0.43
8597.5,8589.3,8712.9,8552.2,212.42,-0.06,1078823.38,-1.05,20.0,0.43
8387.7,8483.8,8491.5,8377.7,272.83,-2.44,1078823.38,-1.05,20.0,0.43
8398.6,8398.8,8468.9,8340.2,287.75,0.13,1078823.38,-1.05,20.0,0.43
8292.9,8418.2,8431.4,8256.1,311.34,-1.26,1078823.38,-1.05,20.0,0.43
8427.6,8309.9,8462.8,8309.9,297.77,1.62,1078823.38,-1.05,20.0,0.43
8497.6,8413.4,8563.4,8344.4,270.18,0.83,1078823.38,-1.05,20.0,0.43
8546.3,8519.8,8587.9,8425.6,326.59,0.57,1078823.38,-1.05,20.0,0.43
8820.7,8660.1,8820.7,8596.1,415.15,3.21,1078823.38,-1.05,20.0,0.43
8861.5,8854.0,8870.9,8743.5,343.39,0.46,1078823.38,-1.05,20.0,0.43
8850.9,8855.4,8886.6,8809.3,275.85,-0.12,1078823.38,-1.05,20.0,0.43
8881.6,8703.4,8891.5,8674.1,243.88,0.35,1078823.38,-1.05,20.0,0.43
8971.3,8914.5,9004.2,8890.2,293.01,1.01,1078823.38,-1.05,20.0,0.43
9147.2,8948.4,9161.9,8940.0,305.43,1.96,1078823.38,-1.05,20.0,0.43
9197.2,9178.5,9218.7,9120.6,324.42,0.55,1078823.38,-1.05,20.0,0.43
9232.8,9183.9,9244.4,9161.6,299.6,0.39,1078823.38,-1.05,20.0,0.43
9140.0,9225.4,9257.5,9123.7,232.57,-1.01,1078823.38,-1.05,20.0,0.43
9283.0,9171.9,9299.5,9162.7,295.44,1.56,1078823.38,-1.05,20.0,0.43
9332.6,9306.7,9360.2,9277.0,306.65,0.53,1078823.38,-1.05,20.0,0.43
9269.0,9227.6,9269.0,9085.5,353.27,-0.68,1078823.38,-1.05,20.0,0.43
9025.7,9161.4,9195.9,9025.7,333.51,-2.62,1078823.38,-1.05,20.0,0.43
9022.1,9066.9,9092.6,8980.8,144.92,-0.04,1084677.0,-0.99,20.0,0.43
8764.9,9009.4,9015.1,8753.7,297.61,-2.85,1084677.0,-0.99,20.0,0.43
8654.3,8767.8,8802.3,8648.6,279.48,-1.26,1084677.0,-0.99,20.0,0.43
8689.4,8698.2,8792.5,8660.9,237.81,0.41,1084677.0,-0.99,20.0,0.43
8702.1,8659.5,8768.3,8563.9,266.58,0.15,1084677.0,-0.99,20.0,0.43
8660.8,8776.1,8839.7,8643.6,249.8,-0.47,1084677.0,-0.99,20.0,0.43
8775.2,8749.4,8831.1,8711.8,225.7,1.32,1084677.0,-0.99,20.0,0.43
8663.9,8773.0,8793.7,8614.1,217.3,-1.27,1084677.0,-0.99,20.0,0.43
8663.1,8629.4,8787.0,8582.2,247.42,-0.01,1084677.0,-0.99,20.0,0.43
8721.5,8622.7,8752.6,8596.3,211.09,0.67,1084677.0,-0.99,20.0,0.43
8682.1,8626.4,8701.6,8579.8,120.69,-0.45,1084677.0,-0.99,20.0,0.43
8698.7,8743.7,8829.5,8645.8,221.83,0.19,1084677.0,-0.99,20.0,0.43
8775.1,8647.3,8797.2,8632.8,201.5,0.88,1084677.0,-0.99,20.0,0.43
8674.7,8745.5,8785.2,8669.6,245.15,-1.14,1084677.0,-0.99,20.0,0.43
8771.2,8737.5,8793.8,8713.8,172.28,1.11,1084677.0,-0.99,20.0,0.43
8714.0,8776.2,8809.9,8677.3,181.05,-0.65,1084677.0,-0.99,20.0,0.43
8918.1,8687.3,8938.8,8670.9,208.85,2.34,1084677.0,-0.99,20.0,0.43
9125.0,8988.5,9149.3,8982.1,307.94,2.32,1084677.0,-0.99,20.0,0.43
9079.2,9074.4,9101.8,9020.4,383.45,-0.5,1084677.0,-0.99,20.0,0.43
9107.3,9045.4,9126.3,9026.6,262.45,0.31,1084677.0,-0.99,20.0,0.43
9116.9,9110.9,9134.0,9066.5,119.75,0.11,1084677.0,-0.99,20.0,0.43
9034.0,9130.5,9155.5,9013.2,309.22,-0.91,1084677.0,-0.99,20.0,0.43
8916.9,9028.3,9033.4,8880.9,264.05,-1.3,1102743.85,-0.8,20.0,0.43
8957.9,8918.6,9056.6,8907.5,316.09,0.46,1102743.85,-0.8,20.0,0.43
8801.6,9004.3,9038.4,8756.8,272.78,-1.74,1102743.85,-0.8,20.0,0.43
8823.5,8810.1,8870.9,8785.6,180.47,0.25,1102743.85,-0.8,20.0,0.43
8894.5,8873.0,8945.9,8865.8,208.14,0.8,1102743.85,-0.8,20.0,0.43
8831.4,8857.9,8866.9,8798.2,252.01,-0.71,1102743.85,-0.8,20.0,0.43
8769.5,8806.8,8832.7,8751.3,316.75,-0.7,1102743.85,-0.8,20.0,0.43
8490.5,8732.2,8732.6,8486.8,388.96,-3.18,1102743.85,-0.8,20.0,0.43
8303.8,8388.2,8424.9,8291.5,290.43,-2.2,1102743.85,-0.8,20.0,0.43
8126.7,8238.6,8270.4,8124.8,342.43,-2.13,1102743.85,-0.8,20.0,0.43
8250.8,8216.8,8315.8,8193.3,322.39,1.53,1102743.85,-0.8,20.0,0.43
8199.9,8150.7,8220.6,8107.0,331.33,-0.62,1102743.85,-0.8,20.0,0.43
8362.0,8290.2,8425.2,8278.3,472.79,1.98,1102743.85,-0.8,20.0,0.43
8647.1,8592.7,8652.1,8578.6,281.9,3.41,1102743.85,-0.8,20.0,0.43
8667.3,8636.9,8697.9,8607.7,272.66,0.23,1102743.85,-0.8,20.0,0.43
8702.0,8711.9,8774.3,8605.7,247.58,0.4,1102743.85,-0.8,20.0,0.43
8885.3,8758.9,8912.0,8684.8,319.11,2.11,1102743.85,-0.8,20.0,0.43
7787.7,8263.6,8328.4,7743.4,1080.0,-12.35,1102743.85,-0.8,20.0,0.43
7645.5,8001.5,8053.2,7579.8,768.02,-1.83,1102743.85,-0.8,20.0,0.43
7835.0,7836.8,7916.9,7793.7,467.34,2.48,1102743.85,-0.8,20.0,0.43
8105.3,7947.0,8105.3,7935.1,407.52,3.45,1102743.85,-0.8,20.0,0.43
8163.3,8081.7,8186.8,7993.9,456.69,0.72,1102743.85,-0.8,20.0,0.43
8268.9,8240.1,8304.4,8134.1,304.25,1.29,1098690.98,-0.59,18.91,0.87
8255.9,8302.9,8328.1,8229.4,216.88,-0.16,1098690.98,-0.59,18.91,0.87
8067.6,8176.2,8196.0,8050.4,321.76,-2.28,1098690.98,-0.59,18.91,0.87
7926.2,8005.7,8040.1,7857.8,376.84,-1.75,1098690.98,-0.59,18.91,0.87
8008.2,7996.4,8064.4,7966.3,269.74,1.03,1098690.98,-0.59,18.91,0.87
8185.9,7985.6,8242.8,7961.2,327.41,2.22,1098690.98,-0.59,18.91,0.87
8305.1,8265.8,8319.7,8168.7,245.09,1.46,1098690.98,-0.59,18.91,0.87
8506.0,8313.8,8528.3,8292.6,376.5,2.42,1098690.98,-0.59,18.91,0.87
8473.9,8471.9,8580.3,8426.4,384.22,-0.38,1098690.98,-0.59,18.91,0.87
8552.3,8563.7,8593.8,8454.2,271.81,0.93,1098690.98,-0.59,18.91,0.87
8531.0,8527.3,8582.3,8446.2,264.73,-0.25,1098690.98,-0.59,18.91,0.87
8524.4,8552.9,8609.1,8446.3,208.11,-0.08,1098690.98,-0.59,18.91,0.87
8485.2,8490.7,8559.0,8439.3,221.86,-0.46,1098690.98,-0.59,18.91,0.87
8575.5,8556.0,8576.6,8470.3,228.57,1.06,1098690.98,-0.59,18.91,0.87
8583.6,8589.3,8620.9,8501.0,274.3,0.09,1098690.98,-0.59,18.91,0.87
8599.9,8566.3,8618.9,8516.3,299.86,0.19,1098690.98,-0.59,18.91,0.87
8575.7,8605.7,8647.6,8537.1,187.64,-0.28,1098690.98,-0.59,18.91,0.87
8560.2,8574.5,8587.3,8485.8,214.21,-0.18,1098690.98,-0.59,18.91,0.87
8661.4,8593.6,8720.2,8581.6,240.19,1.18,1098690.98,-0.59,18.91,0.87
8479.2,8630.0,8659.1,8479.2,256.59,-2.1,1098690.98,-0.59,18.91,0.87
8587.2,8525.1,8619.0,8505.6,293.41,1.27,1098690.98,-0.59,18.91,0.87
8513.4,8667.5,8679.1,8496.8,258.3,-0.86,1099473.69,-0.13,18.91,0.87
8277.3,8495.6,8498.2,8256.6,342.28,-2.77,1099473.69,-0.13,18.91,0.87
8263.5,8319.1,8329.7,8229.4,244.86,-0.17,1099473.69,-0.13,18.91,0.87
8385.5,8324.1,8424.6,8318.6,214.14,1.48,1099473.69,-0.13,18.91,0.87
8539.4,8422.4,8552.5,8422.0,179.77,1.84,1099473.69,-0.13,18.91,0.87
8562.5,8573.5,8632.4,8548.1,171.2,0.27,1099473.69,-0.13,18.91,0.87
8665.4,8541.1,8673.9,8531.8,166.83,1.2,1099473.69,-0.13,18.91,0.87
8658.9,8610.5,8688.6,8598.7,187.37,-0.08,1099473.69,-0.13,18.91,0.87
8719.5,8699.0,8719.5,8626.5,142.88,0.7,1099473.69,-0.13,18.91,0.87
8716.4,8704.5,8747.6,8698.0,123.77,-0.04,1099473.69,-0.13,18.91,0.87
8720.6,8711.0,8753.6,8694.6,81.08,0.05,1099473.69,-0.13,18.91,0.87
8621.7,8689.0,8714.3,8621.7,153.28,-1.13,1099473.69,-0.13,18.91,0.87
8487.0,8646.2,8652.7,8485.6,154.96,-1.56,1099473.69,-0.13,18.91,0.87
8550.1,8549.2,8555.1,8481.3,166.8,0.74,1099473.69,-0.13,18.91,0.87
8450.6,8556.2,8556.3,8393.5,162.78,-1.16,1099473.69,-0.13,18.91,0.87
8468.0,8431.3,8522.8,8407.6,135.1,0.21,1099473.69,-0.13,18.91,0.87
8580.9,8512.8,8602.4,8506.3,163.44,1.33,1099473.69,-0.13,18.91,0.87
8655.5,8532.0,8665.9,8509.8,196.14,0.87,1099473.69,-0.13,18.91,0.87
8599.5,8612.3,8628.1,8555.0,132.16,-0.65,1099473.69,-0.13,18.91,0.87
8659.5,8595.7,8673.9,8566.5,125.66,0.7,1099473.69,-0.13,18.91,0.87
8616.4,8611.2,8660.9,8573.7,98.61,-0.5,1099473.69,-0.13,18.91,0.87
8685.4,8629.4,8731.9,8629.0,155.9,0.8,1099473.69,-0.13,18.91,0.87
8716.8,8677.4,8780.7,8671.4,297.36,0.36,1099473.69,-0.13,18.91,0.87
8762.8,8746.3,8884.9,8730.8,300.78,0.53,1104372.59,0.18,18.91,0.87
8908.9,8789.9,8912.6,8743.2,227.6,1.67,1104372.59,0.18,18.91,0.87
8953.3,8928.4,8979.3,8913.5,153.72,0.5,1104372.59,0.18,18.91,0.87
8899.5,8991.4,8996.3,8893.9,187.94,-0.6,1104372.59,0.18,18.91,0.87
9015.3,8931.8,9021.9,8908.7,206.12,1.3,1104372.59,0.18,18.91,0.87
9101.1,9028.6,9115.6,8974.9,251.73,0.95,1104372.59,0.18,18.91,0.87
9025.5,9065.5,9135.8,9004.8,232.05,-0.83,1104372.59,0.18,18.91,0.87
8866.6,8877.1,8880.7,8790.8,243.74,-1.76,1104372.59,0.18,18.91,0.87
8724.2,8907.2,8924.0,8724.2,216.03,-1.61,1104372.59,0.18,18.91,0.87
8702.4,8769.9,8779.6,8684.2,232.22,-0.25,1104372.59,0.18,18.91,0.87
8720.5,8697.0,8742.8,8665.4,214.62,0.21,1104372.59,0.18,18.91,0.87
8633.4,8700.9,8725.1,8603.3,406.19,-1.0,1104372.59,0.18,18.91,0.87
8715.5,8723.5,8736.3,8689.5,185.97,0.95,1104372.59,0.18,18.91,0.87
8686.1,8695.1,8735.2,8649.5,167.67,-0.34,1104372.59,0.18,18.91,0.87
8758.5,8817.0,8837.4,8748.0,247.44,0.83,1104372.59,0.18,18.91,0.87
8934.9,8819.8,8966.1,8815.3,279.39,2.01,1104372.59,0.18,18.91,0.87
8823.6,8885.9,8893.9,8785.8,315.88,-1.25,1104372.59,0.18,18.91,0.87
8711.4,8765.4,8765.4,8630.0,261.95,-1.27,1104372.59,0.18,18.91,0.87
8688.2,8776.0,8781.0,8634.2,268.22,-0.27,1104372.59,0.18,18.91,0.87
8740.4,8744.0,8806.5,8715.8,196.36,0.6,1104372.59,0.18,18.91,0.87
8796.3,8834.0,8864.8,8778.4,226.72,0.64,1104372.59,0.18,18.91,0.87
8779.4,8649.0,8805.4,8543.1,452.0,-0.19,1104372.59,0.18,18.91,0.87
8751.6,8759.0,8788.9,8707.2,157.19,-0.32,1101809.91,0.68,18.63,0.47
8769.0,8769.0,8810.1,8741.2,212.65,0.2,1101809.91,0.68,18.63,0.47
8778.3,8691.3,8788.2,8669.3,243.78,0.11,1101809.91,0.68,18.63,0.47
8757.4,8820.8,8846.4,8742.3,273.33,-0.24,1101809.91,0.68,18.63,0.47
8624.3,8759.9,8762.3,8596.0,284.89,-1.52,1101809.91,0.68,18.63,0.47
8701.5,8631.3,8713.7,8566.7,200.51,0.9,1101809.91,0.68,18.63,0.47
8693.2,8690.4,8752.6,8657.5,210.9,-0.1,1101809.91,0.68,18.63,0.47
8686.5,8714.5,8760.0,8677.1,165.22,-0.08,1101809.91,0.68,18.63,0.47
8608.7,8634.9,8634.9,8551.2,289.16,-0.9,1101809.91,0.68,18.63,0.47
8767.9,8640.8,8800.8,8635.5,244.61,1.85,1101809.91,0.68,18.63,0.47
8740.7,8721.0,8784.8,8714.5,215.14,-0.31,1101809.91,0.68,18.63,0.47
8865.3,8786.5,8879.8,8769.9,253.5,1.43,1101809.91,0.68,18.63,0.47
8950.1,8890.3,8956.9,8842.5,261.21,0.96,1101809.91,0.68,18.63,0.47
9061.2,8975.4,9077.2,8961.6,297.55,1.24,1101809.91,0.68,18.63,0.47
9100.4,9063.7,9100.4,9035.6,260.46,0.43,1101809.91,0.68,18.63,0.47
9216.2,9156.4,9255.3,9145.5,335.32,1.27,1101809.91,0.68,18.63,0.47
9139.7,9207.8,9236.6,9116.4,286.93,-0.83,1101809.91,0.68,18.63,0.47
9173.3,9151.5,9183.7,9111.2,271.8,0.37,1101809.91,0.68,18.63,0.47
9197.2,9163.5,9200.0,9102.8,310.94,0.26,1101809.91,0.68,18.63,0.47
9201.3,9150.4,9206.6,9086.0,341.23,0.04,1101809.91,0.68,18.63,0.47
9143.3,9144.9,9171.7,9109.2,271.72,-0.63,1101809.91,0.68,18.63,0.47
9040.7,9206.5,9214.1,9032.0,224.86,-1.12,1096414.95,0.67,18.63,0.47
8873.4,8972.8,8973.9,8864.8,271.69,-1.85,1096414.95,0.67,18.63,0.47
8879.9,8858.2,8929.7,8835.5,248.75,0.07,1096414.95,0.67,18.63,0.47
8791.6,8862.3,8866.1,8755.1,230.51,-0.99,1096414.95,0.67,18.63,0.47
8918.8,8949.4,8960.1,8890.7,211.37,1.45,1096414.95,0.67,18.63,0.47
8937.0,8936.8,8952.0,8859.8,253.82,0.2,1096414.95,0.67,18.63,0.47
8901.5,8595.3,8901.9,8570.4,582.35,-0.4,1096414.95,0.67,18.63,0.47
8756.8,8983.0,9053.9,8708.4,559.62,-1.63,1096414.95,0.67,18.63,0.47
8639.2,8819.5,8840.1,8614.1,358.28,-1.34,1096414.95,0.67,18.63,0.47
8658.2,8733.0,8765.2,8602.1,331.69,0.22,1096414.95,0.67,18.63,0.47
8687.1,8665.7,8707.9,8620.6,283.0,0.33,1096414.95,0.67,18.63,0.47
8638.5,8712.9,8753.1,8563.6,287.03,-0.56,1096414.95,0.67,18.63,0.47
8718.0,8622.4,8718.0,8611.6,274.43,0.92,1096414.95,0.67,18.63,0.47
8622.9,8754.7,8756.3,8581.5,293.09,-1.09,1096414.95,0.67,18.63,0.47
8614.6,8659.9,8660.9,8558.5,199.68,-0.1,1096414.95,0.67,18.63,0.47
8651.5,8672.8,8684.7,8640.7,285.02,0.43,1096414.95,0.67,18.63,0.47
8627.5,8666.6,8673.6,8604.8,273.14,-0.28,1096414.95,0.67,18.63,0.47
8657.2,8657.4,8672.7,8614.6,166.34,0.34,1096414.95,0.67,18.63,0.47
8674.4,8671.0,8674.8,8623.8,170.46,0.2,1096414.95,0.67,18.63,0.47
8619.3,8651.8,8698.9,8586.7,270.08,-0.64,1096414.95,0.67,18.63,0.47
8667.0,8614.3,8697.8,8591.4,215.9,0.55,1096414.95,0.67,18.63,0.47
8688.2,8662.7,8714.9,8638.4,350.82,0.24,1096414.95,0.67,18.63,0.47
8669.2,8671.6,8711.3,8632.7,365.92,-0.22,1104553.96,1.57,18.63,0.47
8607.1,8610.6,8635.6,8576.0,249.93,-0.72,1104553.96,1.57,18.63,0.47
8664.7,8533.9,8750.8,8512.4,288.0,0.67,1104553.96,1.57,18.63,0.47
8893.3,8692.4,8906.6,8670.5,316.38,2.64,1104553.96,1.57,18.63,0.47
8960.4,8951.2,8974.7,8912.6,361.0,0.75,1104553.96,1.57,18.63,0.47
9145.4,9002.5,9179.6,8992.6,468.93,2.06,1104553.96,1.57,18.63,0.47
9169.6,9121.1,9179.4,9093.4,330.16,0.26,1104553.96,1.57,18.63,0.47
9186.4,9171.7,9208.6,9148.5,258.1,0.18,1104553.96,1.57,18.63,0.47
9331.3,9160.9,9341.9,9132.6,362.54,1.58,1104553.96,1.57,18.63,0.47
9218.4,9306.9,9319.4,9207.1,297.1,-1.21,1104553.96,1.57,18.63,0.47
9340.8,9225.8,9354.8,9220.3,363.02,1.33,1104553.96,1.57,18.63,0.47
9412.8,9310.3,9452.9,9299.3,577.32,0.77,1104553.96,1.57,18.63,0.47
9336.7,9376.8,9387.0,9336.0,266.99,-0.81,1104553.96,1.57,18.63,0.47
9407.9,9329.1,9421.5,9322.3,261.18,0.76,1104553.96,1.57,18.63,0.47
9371.7,9384.7,9420.8,9300.3,336.07,-0.38,1104553.96,1.57,18.63,0.47
9333.6,9341.5,9374.8,9297.5,181.12,-0.41,1104553.96,1.57,18.63,0.47
9367.7,9347.4,9377.9,9339.6,156.03,0.37,1104553.96,1.57,18.63,0.47
9376.6,9354.8,9390.9,9346.9,109.3,0.1,1104553.96,1.57,18.63,0.47
9344.9,9357.2,9369.2,9317.7,151.82,-0.34,1104553.96,1.57,18.63,0.47
9327.1,9283.4,9333.4,9269.5,130.74,-0.19,1104553.96,1.57,18.63,0.47
9352.1,9310.0,9352.1,9293.2,166.81,0.27,1104553.96,1.57,18.63,0.47
9418.7,9332.6,9432.6,9318.1,108.39,0.71,1112249.25,2.97,18.75,0.75
9494.7,9448.3,9552.1,9438.8,280.88,0.81,1112249.25,2.97,18.75,0.75
9462.9,9522.1,9538.4,9424.1,238.02,-0.33,1112249.25,2.97,18.75,0.75
9488.2,9427.9,9507.2,9413.6,221.28,0.27,1112249.25,2.97,18.75,0.75
9515.9,9487.0,9515.9,9451.2,144.57,0.29,1112249.25,2.97,18.75,0.75
9492.8,9536.9,9536.9,9446.2,194.38,-0.24,1112249.25,2.97,18.75,0.75
9452.0,9497.1,9497.3,9425.0,220.46,-0.43,1112249.25,2.97,18.75,0.75
9408.6,9456.4,9468.1,9378.6,298.56,-0.46,1112249.25,2.97,18.75,0.75
9407.4,9378.0,9452.3,9343.0,261.9,-0.01,1112249.25,2.97,18.75,0.75
9511.6,9445.1,9524.3,9416.7,210.31,1.11,1112249.25,2.97,18.75,0.75
9410.0,9457.2,9465.2,9407.8,197.58,-1.07,1112249.25,2.97,18.75,0.75
9394.9,9390.4,9429.0,9361.9,255.12,-0.16,1112249.25,2.97,18.75,0.75
9386.2,9425.1,9430.8,9362.2,211.88,-0.09,1112249.25,2.97,18.75,0.75
9379.1,9406.4,9431.3,9327.4,259.1,-0.08,1112249.25,2.97,18.75,0.75
9380.1,9377.5,9439.0,9345.2,238.87,0.01,1112249.25,2.97,18.75,0.75
9304.8,9337.8,9362.4,9279.0,197.62,-0.8,1112249.25,2.97,18.75,0.75
9387.2,9319.2,9387.2,9296.6,201.31,0.89,1112249.25,2.97,18.75,0.75
9549.3,9483.5,9588.8,9479.4,404.76,1.73,1112249.25,2.97,18.75,0.75
9512.8,9601.6,9623.5,9495.5,285.95,-0.38,1112249.25,2.97,18.75,0.75
9504.1,9531.4,9533.5,9420.2,234.87,-0.09,1112249.25,2.97,18.75,0.75
9361.3,9460.6,9472.8,9349.1,220.04,-1.5,1112249.25,2.97,18.75,0.75
9315.2,9365.9,9430.3,9315.2,282.77,-0.49,1112249.25,2.97,18.75,0.75
9330.8,9416.0,9423.3,9304.5,304.38,0.17,1115796.9,2.97,18.75,0.75
9406.4,9321.2,9426.4,9301.5,293.59,0.81,1115796.9,2.97,18.75,0.75
9462.7,9435.3,9482.6,9396.8,393.83,0.6,1115796.9,2.97,18.75,0.75
9357.3,9459.4,9482.0,9337.4,287.14,-1.11,1115796.9,2.97,18.75,0.75
9331.5,9321.9,9389.2,9304.5,284.08,-0.28,1115796.9,2.97,18.75,0.75
9329.7,9362.0,9378.4,9236.6,312.73,-0.02,1115796.9,2.97,18.75,0.75
9438.4,9353.9,9444.9,9318.1,274.08,1.17,1115796.9,2.97,18.75,0.75
9378.1,9478.2,9498.3,9356.0,231.38,-0.64,1115796.9,2.97,18.75,0.75
9484.1,9421.9,9501.3,9387.7,178.86,1.13,1115796.9,2.97,18.75,0.75
9510.2,9489.1,9528.6,9461.0,206.91,0.28,1115796.9,2.97,18.75,0.75
9584.1,9557.1,9612.8,9528.2,235.35,0.78,1115796.9,2.97,18.75,0.75
9554.7,9582.5,9614.6,9526.0,213.99,-0.31,1115796.9,2.97,18.75,0.75
9500.3,9564.8,9571.0,9438.2,234.06,-0.57,1115796.9,2.97,18.75,0.75
9526.6,9564.4,9577.7,9512.0,178.86,0.28,1115796.9,2.97,18.75,0.75
9561.0,9523.6,9591.3,9467.6,209.8,0.36,1115796.9,2.97,18.75,0.75
9477.2,9577.7,9606.1,9439.7,280.84,-0.88,1115796.9,2.97,18.75,0.75
9493.4,9519.8,9541.8,9479.7,276.0,0.17,1115796.9,2.97,18.75,0.75
9453.5,9513.7,9530.4,9383.1,285.87,-0.42,1115796.9,2.97,18.75,0.75
9464.3,9494.0,9499.3,9427.7,194.24,0.11,1115796.9,2.97,18.75,0.75
9555.5,9515.0,9570.7,9484.0,279.24,0.96,1115796.9,2.97,18.75,0.75
9751.5,9618.0,9756.5,9616.6,351.7,2.05,1126082.5,2.29,18.75,0.75
9716.0,9753.1,9762.3,9715.8,275.02,-0.36,1126082.5,2.29,18.75,0.75
9798.5,9694.5,9799.6,9669.2,308.71,0.85,1126082.5,2.29,18.75,0.75
9804.1,9772.3,9825.3,9753.9,228.4,0.06,1126082.5,2.29,18.75,0.75
9801.7,9817.7,9819.8,9767.4,172.06,-0.02,1126082.5,2.29,18.75,0.75
9850.5,9792.3,9881.3,9785.1,247.12,0.5,1126082.5,2.29,18.75,0.75
9998.4,9844.9,10014.5,9837.4,390.8,1.5,1126082.5,2.29,18.75,0.75
10006.4,10038.8,10091.4,9989.1,405.12,0.08,1126082.5,2.29,18.75,0.75
9995.9,10020.0,10023.4,9957.4,193.63,-0.1,1126082.5,2.29,18.75,0.75
9905.1,9987.7,9995.0,9886.9,234.66,-0.91,1126082.5,2.29,18.75,0.75
9983.2,9931.2,10000.1,9913.2,265.81,0.79,1126082.5,2.29,18.75,0.75
10168.0,10090.8,10175.3,10063.7,412.42,1.85,1126082.5,2.29,18.75,0.75
10245.8,10153.0,10250.2,10143.9,452.78,0.77,1126082.5,2.29,18.75,0.75
10214.0,10216.7,10243.0,10189.0,188.82,-0.31,1126082.5,2.29,18.75,0.75
10211.9,10270.5,10334.7,10188.9,313.02,-0.02,1126082.5,2.29,18.75,0.75
10229.3,10151.8,10268.8,10092.8,299.75,0.17,1126082.5,2.29,18.75,0.75
10324.9,10248.9,10324.9,10202.0,226.58,0.93,1126082.5,2.29,18.75,0.75
10309.4,10312.5,10330.3,10276.2,189.56,-0.15,1126082.5,2.29,18.75,0.75
10302.9,10218.5,10302.9,10191.1,221.94,-0.06,1126082.5,2.29,18.75,0.75
10389.0,10345.6,10394.8,10312.9,215.14,0.84,1126082.5,2.29,18.75,0.75
10367.6,10409.2,10424.5,10303.2,232.26,-0.21,1126082.5,2.29,18.75,0.75
10405.9,10372.1,10406.0,10348.5,207.2,0.37,1126082.5,2.29,18.75,0.75
10462.9,10368.5,10462.9,10352.2,252.48,0.55,1126082.5,2.29,18.75,0.75
