fecha,REP_ultimo,REP_per,REP_bpa,REP_rentabilidad_por_dividendo,REP_precio_valor_contable,REP_ebitda
2019-07-17,"13,495","5,80","1,34","6,87","0,48","7.201,00"
2019-07-18,"13,275","5,80","1,34","6,87","0,48","7.201,00"
2019-07-19,"13,305","5,80","1,34","6,87","0,48","7.201,00"
2019-07-22,"13,295","5,80","1,34","6,87","0,48","7.201,00"
2019-07-23,"13,480","5,80","1,34","6,87","0,48","7.201,00"
2019-07-24,"14,290","5,80","1,34","6,87","0,48","7.201,00"
2019-07-25,"14,540","5,80","1,34","6,87","0,48","7.201,00"
2019-07-26,"14,585","5,80","1,34","6,87","0,48","7.201,00"
2019-07-29,"14,570","5,80","1,34","6,87","0,48","7.201,00"
2019-07-30,"14,370","5,80","1,34","6,87","0,48","7.201,00"
2019-07-31,"14,385","5,80","1,34","6,87","0,48","7.201,00"
2019-08-01,"14,270","5,80","1,34","6,87","0,48","7.201,00"
2019-08-02,"13,815","5,80","1,34","6,87","0,48","7.201,00"
2019-08-05,"13,580","5,80","1,34","6,87","0,48","7.201,00"
2019-08-06,"13,405","5,80","1,34","6,87","0,48","7.201,00"
2019-08-07,"13,160","5,80","1,34","6,87","0,48","7.201,00"
2019-08-08,"13,230","5,80","1,34","6,87","0,48","7.201,00"
2019-08-09,"13,120","5,80","1,34","6,87","0,48","7.201,00"
2019-08-12,"12,955","5,80","1,34","6,87","0,48","7.201,00"
2019-08-13,"13,090","5,80","1,34","6,87","0,48","7.201,00"
2019-08-14,"12,700","5,80","1,34","6,87","0,48","7.201,00"
2019-08-15,"12,480","5,80","1,34","6,87","0,48","7.201,00"
2019-08-16,"12,475","5,80","1,34","6,87","0,48","7.201,00"
2019-08-19,"12,820","5,80","1,34","6,87","0,48","7.201,00"
2019-08-20,"12,555","5,80","1,34","6,87","0,48","7.201,00"
2019-08-21,"12,800","5,80","1,34","6,87","0,48","7.201,00"
2019-08-22,"12,785","5,80","1,34","6,87","0,48","7.201,00"
2019-08-23,"12,550","5,80","1,34","6,87","0,48","7.201,00"
2019-08-26,"12,595","5,80","1,34","6,87","0,48","7.201,00"
2019-08-27,"12,550","5,80","1,34","6,87","0,48","7.201,00"
2019-08-28,"12,880","5,80","1,34","6,87","0,48","7.201,00"
2019-08-29,"13,065","5,80","1,34","6,87","0,48","7.201,00"
2019-08-30,"13,220","5,80","1,34","6,87","0,48","7.201,00"
2019-09-02,"13,370","5,80","1,34","6,87","0,48","7.201,00"
2019-09-03,"13,310","5,80","1,34","6,87","0,48","7.201,00"
2019-09-04,"13,560","5,80","1,34","6,87","0,48","7.201,00"
2019-09-05,"13,775","5,80","1,34","6,87","0,48","7.201,00"
2019-09-06,"13,615","5,80","1,34","6,87","0,48","7.201,00"
2019-09-09,"13,880","5,80","1,34","6,87","0,48","7.201,00"
2019-09-10,"14,155","5,80","1,34","6,87","0,48","7.201,00"
2019-09-11,"14,015","5,80","1,34","6,87","0,48","7.201,00"
2019-09-12,"13,835","5,80","1,34","6,87","0,48","7.201,00"
2019-09-13,"13,985","5,80","1,34","6,87","0,48","7.201,00"
2019-09-16,"14,135","5,80","1,34","6,87","0,48","7.201,00"
2019-09-17,"14,015","5,80","1,34","6,87","0,48","7.201,00"
2019-09-18,"14,065","5,80","1,34","6,87","0,48","7.201,00"
2019-09-19,"14,260","5,80","1,34","6,87","0,48","7.201,00"
2019-09-20,"14,210","5,80","1,34","6,87","0,48","7.201,00"
2019-09-23,"14,305","5,80","1,34","6,87","0,48","7.201,00"
2019-09-24,"14,165","5,80","1,34","6,87","0,48","7.201,00"
2019-09-25,"14,085","5,80","1,34","6,87","0,48","7.201,00"
2019-09-26,"14,155","5,80","1,34","6,87","0,48","7.201,00"
2019-09-27,"14,305","5,80","1,34","6,87","0,48","7.201,00"
2019-09-30,"14,340","5,80","1,34","6,87","0,48","7.201,00"
2019-10-01,"14,305","5,80","1,34","6,87","0,48","7.201,00"
2019-10-02,"13,970","5,80","1,34","6,87","0,48","7.201,00"
2019-10-03,"13,735","5,80","1,34","6,87","0,48","7.201,00"
2019-10-04,"13,785","5,80","1,34","6,87","0,48","7.201,00"
2019-10-07,"14,095","5,80","1,34","6,87","0,48","7.201,00"
2019-10-08,"13,940","5,80","1,34","6,87","0,48","7.201,00"
2019-10-09,"14,090","5,80","1,34","6,87","0,48","7.201,00"
2019-10-10,"14,310","5,80","1,34","6,87","0,48","7.201,00"
2019-10-11,"14,555","5,80","1,34","6,87","0,48","7.201,00"
2019-10-14,"14,525","5,80","1,34","6,87","0,48","7.201,00"
2019-10-15,"14,715","5,80","1,34","6,87","0,48","7.201,00"
2019-10-16,"14,735","5,80","1,34","6,87","0,48","7.201,00"
2019-10-17,"14,675","5,80","1,34","6,87","0,48","7.201,00"
2019-10-18,"14,500","5,80","1,34","6,87","0,48","7.201,00"
2019-10-21,"14,570","5,80","1,34","6,87","0,48","7.201,00"
2019-10-22,"14,600","5,80","1,34","6,87","0,48","7.201,00"
2019-10-23,"14,775","5,80","1,34","6,87","0,48","7.201,00"
2019-10-24,"14,925","5,80","1,34","6,87","0,48","7.201,00"
2019-10-25,"14,990","5,80","1,34","6,87","0,48","7.201,00"
2019-10-28,"15,115","5,80","1,34","6,87","0,48","7.201,00"
2019-10-29,"15,050","5,80","1,34","6,87","0,48","7.201,00"
2019-10-30,"14,940","5,80","1,34","6,87","0,48","7.201,00"
2019-10-31,"14,700","5,80","1,34","6,87","0,48","7.201,00"
2019-11-01,"15,145","5,80","1,34","6,87","0,48","7.201,00"
2019-11-04,"15,470","5,80","1,34","6,87","0,48","7.201,00"
2019-11-05,"15,415","5,80","1,34","6,87","0,48","7.201,00"
2019-11-06,"15,130","5,80","1,34","6,87","0,48","7.201,00"
2019-11-07,"15,145","5,80","1,34","6,87","0,48","7.201,00"
2019-11-08,"15,040","5,80","1,34","6,87","0,48","7.201,00"
2019-11-11,"15,030","5,80","1,34","6,87","0,48","7.201,00"
2019-11-12,"15,020","5,80","1,34","6,87","0,48","7.201,00"
2019-11-13,"14,720","5,80","1,34","6,87","0,48","7.201,00"
2019-11-14,"14,595","5,80","1,34","6,87","0,48","7.201,00"
2019-11-15,"14,690","5,80","1,34","6,87","0,48","7.201,00"
2019-11-18,"14,630","5,80","1,34","6,87","0,48","7.201,00"
2019-11-19,"14,615","5,80","1,34","6,87","0,48","7.201,00"
2019-11-20,"14,545","5,80","1,34","6,87","0,48","7.201,00"
2019-11-21,"14,445","5,80","1,34","6,87","0,48","7.201,00"
2019-11-22,"14,600","5,80","1,34","6,87","0,48","7.201,00"
2019-11-25,"14,680","5,80","1,34","6,87","0,48","7.201,00"
2019-11-26,"14,590","5,80","1,34","6,87","0,48","7.201,00"
2019-11-27,"14,500","5,80","1,34","6,87","0,48","7.201,00"
2019-11-28,"14,405","5,80","1,34","6,87","0,48","7.201,00"
2019-11-29,"14,290","5,80","1,34","6,87","0,48","7.201,00"
2019-12-02,"14,145","5,80","1,34","6,87","0,48","7.201,00"
2019-12-03,"14,095","5,80","1,34","6,87","0,48","7.201,00"
2019-12-04,"14,350","5,80","1,34","6,87","0,48","7.201,00"
2019-12-05,"14,340","5,80","1,34","6,87","0,48","7.201,00"
2019-12-06,"14,205","5,80","1,34","6,87","0,48","7.201,00"
2019-12-09,"14,035","5,80","1,34","6,87","0,48","7.201,00"
2019-12-10,"13,928","5,80","1,34","6,87","0,48","7.201,00"
2019-12-11,"13,928","5,80","1,34","6,87","0,48","7.201,00"
2019-12-12,"13,952","5,80","1,34","6,87","0,48","7.201,00"
2019-12-13,"13,904","5,80","1,34","6,87","0,48","7.201,00"
2019-12-16,"13,976","5,80","1,34","6,87","0,48","7.201,00"
2019-12-17,"13,960","5,80","1,34","6,87","0,48","7.201,00"
2019-12-18,"13,980","5,80","1,34","6,87","0,48","7.201,00"
2019-12-19,"13,980","5,80","1,34","6,87","0,48","7.201,00"
2019-12-20,"14,085","5,80","1,34","6,87","0,48","7.201,00"
2019-12-23,"14,150","5,80","1,34","6,87","0,48","7.201,00"
2019-12-24,"14,155","5,80","1,34","6,87","0,48","7.201,00"
2019-12-27,"14,200","5,80","1,34","6,87","0,48","7.201,00"
2019-12-30,"14,125","5,80","1,34","6,87","0,48","7.201,00"
2019-12-31,"13,930","5,80","1,34","6,87","0,48","7.201,00"
2020-01-02,"14,065","17,00","0,46","11,78","0,50","4.296,00"
2020-01-03,"14,240","17,00","0,46","11,78","0,50","4.296,00"
2020-01-06,"14,350","17,00","0,46","11,78","0,50","4.296,00"
2020-01-07,"14,230","17,00","0,46","11,78","0,50","4.296,00"
2020-01-08,"14,360","17,00","0,46","11,78","0,50","4.296,00"
2020-01-09,"14,170","17,00","0,46","11,78","0,50","4.296,00"
2020-01-10,"14,320","17,00","0,46","11,78","0,50","4.296,00"
2020-01-13,"14,245","17,00","0,46","11,78","0,50","4.296,00"
2020-01-14,"14,235","17,00","0,46","11,78","0,50","4.296,00"
2020-01-15,"14,100","17,00","0,46","11,78","0,50","4.296,00"
2020-01-16,"14,145","17,00","0,46","11,78","0,50","4.296,00"
2020-01-17,"14,040","17,00","0,46","11,78","0,50","4.296,00"
2020-01-20,"13,920","17,00","0,46","11,78","0,50","4.296,00"
2020-01-21,"13,775","17,00","0,46","11,78","0,50","4.296,00"
2020-01-22,"13,600","17,00","0,46","11,78","0,50","4.296,00"
2020-01-23,"13,130","17,00","0,46","11,78","0,50","4.296,00"
2020-01-24,"13,100","17,00","0,46","11,78","0,50","4.296,00"
2020-01-27,"12,650","17,00","0,46","11,78","0,50","4.296,00"
2020-01-28,"12,770","17,00","0,46","11,78","0,50","4.296,00"
2020-01-29,"12,795","17,00","0,46","11,78","0,50","4.296,00"
2020-01-30,"12,580","17,00","0,46","11,78","0,50","4.296,00"
2020-01-31,"12,465","17,00","0,46","11,78","0,50","4.296,00"
2020-02-03,"12,285","17,00","0,46","11,78","0,50","4.296,00"
2020-02-04,"12,580","17,00","0,46","11,78","0,50","4.296,00"
2020-02-05,"12,795","17,00","0,46","11,78","0,50","4.296,00"
2020-02-06,"12,825","17,00","0,46","11,78","0,50","4.296,00"
2020-02-07,"12,755","17,00","0,46","11,78","0,50","4.296,00"
2020-02-10,"12,590","17,00","0,46","11,78","0,50","4.296,00"
2020-02-11,"12,745","17,00","0,46","11,78","0,50","4.296,00"
2020-02-12,"12,770","17,00","0,46","11,78","0,50","4.296,00"
2020-02-13,"12,665","17,00","0,46","11,78","0,50","4.296,00"
2020-02-14,"12,650","17,00","0,46","11,78","0,50","4.296,00"
2020-02-17,"12,525","17,00","0,46","11,78","0,50","4.296,00"
2020-02-18,"12,345","17,00","0,46","11,78","0,50","4.296,00"
2020-02-19,"12,350","17,00","0,46","11,78","0,50","4.296,00"
2020-02-20,"12,295","17,00","0,46","11,78","0,50","4.296,00"
2020-02-21,"11,955","17,00","0,46","11,78","0,50","4.296,00"
2020-02-24,"11,315","17,00","0,46","11,78","0,50","4.296,00"
2020-02-25,"10,965","17,00","0,46","11,78","0,50","4.296,00"
2020-02-26,"10,865","17,00","0,46","11,78","0,50","4.296,00"
2020-02-27,"10,510","17,00","0,46","11,78","0,50","4.296,00"
2020-02-28,"10,130","17,00","0,46","11,78","0,50","4.296,00"
2020-03-02,"10,215","17,00","0,46","11,78","0,50","4.296,00"
2020-03-03,"10,350","17,00","0,46","11,78","0,50","4.296,00"
2020-03-04,"10,290","17,00","0,46","11,78","0,50","4.296,00"
2020-03-05,"10,090","17,00","0,46","11,78","0,50","4.296,00"
2020-03-06,"9,600","17,00","0,46","11,78","0,50","4.296,00"
2020-03-09,"8,148","17,00","0,46","11,78","0,50","4.296,00"
2020-03-10,"8,280","17,00","0,46","11,78","0,50","4.296,00"
2020-03-11,"8,318","17,00","0,46","11,78","0,50","4.296,00"
2020-03-12,"7,208","17,00","0,46","11,78","0,50","4.296,00"
2020-03-13,"7,542","17,00","0,46","11,78","0,50","4.296,00"
2020-03-16,"6,774","17,00","0,46","11,78","0,50","4.296,00"
2020-03-17,"6,768","17,00","0,46","11,78","0,50","4.296,00"
2020-03-18,"6,142","17,00","0,46","11,78","0,50","4.296,00"
2020-03-19,"6,030","17,00","0,46","11,78","0,50","4.296,00"
2020-03-20,"6,168","17,00","0,46","11,78","0,50","4.296,00"
2020-03-23,"6,212","17,00","0,46","11,78","0,50","4.296,00"
2020-03-24,"7,186","17,00","0,46","11,78","0,50","4.296,00"
2020-03-25,"7,374","17,00","0,46","11,78","0,50","4.296,00"
2020-03-26,"7,650","17,00","0,46","11,78","0,50","4.296,00"
2020-03-27,"7,346","17,00","0,46","11,78","0,50","4.296,00"
2020-03-30,"7,592","17,00","0,46","11,78","0,50","4.296,00"
2020-03-31,"8,332","17,00","0,46","11,78","0,50","4.296,00"
2020-04-01,"8,100","17,00","0,46","11,78","0,50","4.296,00"
2020-04-02,"8,588","8,65","0,85","10,82","0,43","5.887,08"
2020-04-03,"8,252","8,65","0,85","11,26","0,43","5.887,08"
2020-04-06,"8,190","10,1","0,82","11,34","0,49","5.602,93"
2020-04-07,"8,464","10,1","0,82","10,98","0,49","5.602,93"
2020-04-08,"8,362","10,1","0,82","11,11","0,49","5.602,93"
2020-04-09,"8,286","12,95","0,64","11,21","0,5","5.052,38"
2020-04-14,"8,044","12,95","0,64","11,55","0,5","5.052,38"
2020-04-15,"7,436","12,95","0,64","12,49","0,5","5.052,38"
2020-04-16,"7,332","12,95","0,64","12,67","0,5","5.052,38"
2020-04-17,"7,786","12,95","0,64","11,93","0,5","5.052,38"
2020-04-20,"7,734","17,00","0,46","11,78","0,50","4.296,00"
2020-04-21,"7,278","13,42","0,58","12,76","0,47","4.820,97"
2020-04-22,"7,394","13,42","0,58","12,56","0,47","4.820,97"
2020-04-23,"7,840","13,42","0,58","11,85","0,47","4.820,97"
2020-04-24,"7,742","13,42","0,58","12,00","0,47","4.820,97"
2020-04-27,"7,812","16,13","0,48","11,89","0,48",4.501
2020-04-28,"7,912","16,13","0,48","11,74","0,48",4.501
2020-04-29,"8,502","16,13","0,48","10,93","0,48",4.501
2020-04-30,"8,314","16,13","0,48","11,17","0,48",4.501
2020-05-04,"7,666","17,32","0,48","12,12","0,51",4.501
2020-05-05,"8,678","17,32","0,48","10,71","0,51",4.501
2020-05-06,"8,506","17,32","0,48","10,92","0,51",4.501
2020-05-07,"8,774","17,32","0,48","10,59","0,51",4.501
2020-05-08,"8,634","17,00","0,46","11,78","0,50","4.296,00"
2020-05-11,"8,504","17,00","0,46","11,78","0,50","4.296,00"
2020-05-12,"8,358","14,89","0,58","11,12","0,54",4.499
2020-05-13,"8,070","14,89","0,58","11,51","0,54",4.499
2020-05-14,"8,174","14,89","0,58","11,37","0,54",4.499
2020-05-15,"8,104","14,89","0,58","11,46","0,54",4.499
2020-05-18,"8,640","14,89","0,58","10,75","0,54",4.499
2020-05-19,"8,546","14,89","0,58","10,87","0,54",4.499
2020-05-20,"8,738","14,89","0,58","10,63","0,54",4.499
2020-05-21,"8,446","14,89","0,58","11,00","0,54",4.499
2020-05-22,"8,292","14,89","0,58","11,20","0,54",4.499
2020-05-25,"8,398","17,00","0,46","11,78","0,50","4.296,00"
2020-05-26,"8,616","14,3","0,58","10,78","0,52","4.366,7"
2020-05-27,"8,876","14,3","0,58","10,47","0,52","4.366,7"
2020-05-28,"8,870","14,3","0,58","10,47","0,52","4.366,7"
2020-05-29,"8,370","14,3","0,58","11,10","0,52","4.366,7"
2020-06-02,"8,504","17,26","0,49","10,35","0,53",4.296
2020-06-03,"8,646","17,26","0,49","10,18","0,53",4.296
2020-06-04,"8,570","17,26","0,49","10,27","0,53",4.296
2020-06-05,"9,028","17,26","0,49","9,75","0,53",4.296
2020-06-08,"9,214","21,66","0,44","9,55","0,6",4.296
2020-06-09,"8,750","21,66","0,44","10,06","0,6",4.296
2020-06-10,"8,674","21,66","0,44","10,15","0,6",4.296
2020-06-11,"8,130","21,66","0,44","10,82","0,6",4.296
2020-06-12,"8,231","21,66","0,44","10,69","0,6",4.296
2020-06-15,"8,223","17,00","0,46","10,70","0,50","4.296,00"
2020-06-16,"8,420","20,06","0,43","11,03","0,55","4.250,46"
2020-06-17,"8,230","20,06","0,43","11,29","0,55","4.250,46"
2020-06-18,"8,206","20,06","0,43","11,32","0,55","4.250,46"
2020-06-19,"8,298","20,06","0,43","11,20","0,55","4.250,46"
2020-06-22,"8,132","18,16","0,46","11,42","0,53",4.296
2020-06-23,"8,300","18,16","0,46","11,19","0,53",4.296
2020-06-24,"7,868","18,16","0,46","11,81","0,53",4.296
2020-06-25,"8,000","18,16","0,46","11,61","0,53",4.296
2020-06-26,"7,770","18,16","0,46","11,96","0,53",4.296
2020-06-29,"7,866",17,"0,46","11,81","0,5",4.296
2020-06-30,"7,786",17,"0,46","11,93","0,5",4.296
2020-07-01,"7,886",17,"0,46","11,78","0,5",4.296
2020-07-02,"8,036",17,"0,46","11,56","0,5",4.296
2020-07-03,"7,816","17,00","0,46","11,78","0,50","4.296,00"
2020-07-06,"7,974","17,00","0,46","11,78","0,50","4.296,00"
2020-07-07,"7,870","16,77","0,47","5,39","0,5",4.355
2020-07-08,"7,740","16,77","0,47","12,58","0,5",4.355
2020-07-09,"7,532","16,77","0,47","12,93","0,5",4.355
2020-07-10,"7,624","16,77","0,47","12,78","0,5",4.355
2020-07-13,"7,784","17,00","0,46","11,78","0,50","4.296,00"
2020-07-14,"7,986","16,48","0,46","12,20","0,49","4.378,4"
2020-07-15,"7,906","16,48","0,46","12,32","0,49","4.378,4"
2020-07-16,"8,014","17,00","0,46","11,78","0,50","4.296,00"
2020-07-17,"7,874","17,00","0,46","11,78","0,50","4.296,00"
2020-07-20,"7,738","17,54","0,45","12,59","0,5","4.312,5"
2020-07-21,"7,928","17,54","0,45","11,55","0,5","4.312,5"
2020-07-22,"7,670","17,54","0,45","11,94","0,5","4.312,5"
2020-07-23,"7,580","17,54","0,45","12,08","0,5","4.312,5"
2020-07-24,"7,390","17,00","0,46","11,78","0,50","4.296,00"
2020-07-27,"7,162","19,77","0,37","12,79","0,49","4.220,3"
2020-07-28,"7,062","19,77","0,37","12,97","0,49","4.220,3"
2020-07-29,"7,036","19,77","0,37","13,02","0,49","4.220,3"
2020-07-30,"6,788","17,00","0,46","11,78","0,50","4.296,00"
2020-07-31,"6,580","19,77","0,37","13,92","0,49","4.220,3"
2020-08-03,"6,694","17,6","0,37","13,68","0,43","4.220,3"
2020-08-04,"6,916","17,6","0,37","13,24","0,43","4.220,3"
2020-08-05,"7,058","17,00","0,46","11,78","0,50","4.296,00"
2020-08-06,"6,800","17,6","0,37","13,47","0,43","4.220,3"
2020-08-07,"6,676","17,00","0,46","11,78","0,50","4.296,00"
2020-08-10,"6,802","18,04","0,37","13,47","0,44","4.218,65"
2020-08-11,"7,124","18,04","0,37","12,86","0,44","4.218,65"
2020-08-12,"7,198","18,04","0,37","12,73","0,44","4.218,65"
2020-08-13,"7,054","17,00","0,46","11,78","0,50","4.296,00"
2020-08-14,"6,988","17,00","0,46","11,78","0,50","4.296,00"
2020-08-17,"6,842","17,00","0,46","11,78","0,50","4.296,00"
2020-08-18,"6,756","17,00","0,46","11,78","0,50","4.296,00"
2020-08-19,"6,820","21,18","0,33","13,43","0,47","4.218,65"
2020-08-20,"6,692","17,00","0,46","11,78","0,50","4.296,00"
2020-08-21,"6,616","17,00","0,46","11,78","0,50","4.296,00"
2020-08-24,"6,934","20,05","0,33","13,21","0,44","4.218,65"
2020-08-25,"6,792","20,05","0,33","13,49","0,44","4.218,65"
2020-08-26,"6,858","20,05","0,33","13,36","0,44","4.218,65"
2020-08-27,"6,882","20,05","0,33","13,31","0,44","4.218,65"
